Parser,Category,File,Result
yasjf4j-gson,correct,y_object_with_newlines.json,EQUIVALENT_OBJECT
yasjf4j-gson,correct,y_string_comments.json,OK
yasjf4j-gson,correct,y_string_unicode_U+FFFE_nonchar.json,EQUIVALENT_OBJECT
yasjf4j-gson,correct,y_number_simple_int.json,OK
yasjf4j-gson,correct,y_string_two-byte-utf-8.json,EQUIVALENT_OBJECT
yasjf4j-gson,correct,three-byte-utf-8.json,EQUIVALENT_OBJECT
yasjf4j-gson,correct,roundtrip22.json,OK
yasjf4j-gson,correct,roundtrip26.json,OK
yasjf4j-gson,correct,y_string_with_del_character.json,OK
yasjf4j-gson,correct,true.json,OK
yasjf4j-gson,correct,pass02.json,OK
yasjf4j-gson,correct,y_number_after_space.json,EQUIVALENT_OBJECT
yasjf4j-gson,correct,y_number_double_close_to_zero.json,OK
yasjf4j-gson,correct,y_array_with_trailing_space.json,EQUIVALENT_OBJECT
yasjf4j-gson,correct,y_structure_lonely_negative_real.json,PARSE_EXCEPTION
yasjf4j-gson,correct,two-byte-utf-8.json,EQUIVALENT_OBJECT
yasjf4j-gson,correct,y_structure_lonely_false.json,PARSE_EXCEPTION
yasjf4j-gson,correct,y_object_extreme_numbers.json,EQUIVALENT_OBJECT
yasjf4j-gson,correct,y_string_in_array_with_leading_space.json,EQUIVALENT_OBJECT
yasjf4j-gson,correct,y_number_negative_zero.json,OK
yasjf4j-gson,correct,y_string_last_surrogates_1_and_2.json,EQUIVALENT_OBJECT
yasjf4j-gson,correct,roundtrip19.json,OK
yasjf4j-gson,correct,roundtrip16.json,OK
yasjf4j-gson,correct,y_number_0e1.json,OK
