Parser,Category,File,Result
yasjf4j-klaxon,correct,real-capital-e-negative-exponent.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,roundtrip18.json,OK
yasjf4j-klaxon,correct,roundtrip14.json,OK
yasjf4j-klaxon,correct,empty-object.json,OK
yasjf4j-klaxon,correct,y_structure_trailing_newline.json,OK
yasjf4j-klaxon,correct,y_string_surrogates_U+1D11E_MUSICAL_SYMBOL_G_CLEF.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,real-exponent.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_object_escaped_null_in_key.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_string_1_2_3_bytes_UTF-8_sequences.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_number_real_exponent.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,false.json,OK
yasjf4j-klaxon,correct,y_string_null_escape.json,OK
yasjf4j-klaxon,correct,y_array_with_several_null.json,NON_EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,inspector-json-payload.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,negative-int.json,OK
yasjf4j-klaxon,correct,y_string_uescaped_newline.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_object_duplicated_key_and_value.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,simple-object.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_structure_whitespace_array.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,pass03.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,complex-array.json,NON_EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_object.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_string_u+2028_line_sep.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,real-capital-e.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,roundtrip05.json,OK
yasjf4j-klaxon,correct,real-negative-exponent.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_string_unicode_U+FDD0_nonchar.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_string_double_escape_n.json,OK
yasjf4j-klaxon,correct,roundtrip08.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_structure_lonely_string.json,PARSE_EXCEPTION
yasjf4j-klaxon,correct,roundtrip24.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,roundtrip10.json,PRINT_EXCEPTION
yasjf4j-klaxon,correct,one-byte-utf-8.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,real-capital-e-positive-exponent.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_string_unicode_U+10FFFE_nonchar.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,short-string.json,OK
yasjf4j-klaxon,correct,roundtrip07.json,OK
yasjf4j-klaxon,correct,y_number_real_capital_e.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_number_real_neg_exp.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,twitter.json,PRINT_EXCEPTION
yasjf4j-klaxon,correct,roundtrip25.json,OK
yasjf4j-klaxon,correct,y_object_simple.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_array_with_leading_space.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_array_with_1_and_newline.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,null.json,NON_EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_structure_lonely_int.json,PARSE_EXCEPTION
yasjf4j-klaxon,correct,simple-int-1.json,OK
yasjf4j-klaxon,correct,y_array_false.json,OK
yasjf4j-klaxon,correct,roundtrip11.json,OK
yasjf4j-klaxon,correct,y_string_pi.json,OK
yasjf4j-klaxon,correct,y_object_string_unicode.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_string_allowed_escapes.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_string_u+2029_par_sep.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,simple-int-123.json,OK
yasjf4j-klaxon,correct,real-subnormal-number.json,OK
yasjf4j-klaxon,correct,roundtrip09.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,string-escapes.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,utf-8-string.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,citm_catalog.json,PRINT_EXCEPTION
yasjf4j-klaxon,correct,y_structure_lonely_true.json,PARSE_EXCEPTION
yasjf4j-klaxon,correct,y_string_one-byte-utf-8.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_string_unicode_2.json,OK
yasjf4j-klaxon,correct,y_string_unicode_U+200B_ZERO_WIDTH_SPACE.json,OK
yasjf4j-klaxon,correct,roundtrip06.json,OK
yasjf4j-klaxon,correct,y_string_escaped_noncharacter.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_structure_lonely_null.json,PARSE_EXCEPTION
yasjf4j-klaxon,correct,roundtrip23.json,OK
yasjf4j-klaxon,correct,roundtrip12.json,OK
yasjf4j-klaxon,correct,simple-int-0.json,OK
yasjf4j-klaxon,correct,y_string_unicodeEscapedBackslash.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_string_backslash_and_u_escaped_zero.json,OK
yasjf4j-klaxon,correct,y_object_basic.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_string_in_array.json,OK
yasjf4j-klaxon,correct,y_string_nonCharacterInUTF-8_U+FFFF.json,OK
yasjf4j-klaxon,correct,y_array_arraysWithSpaces.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_string_space.json,PARSE_EXCEPTION
yasjf4j-klaxon,correct,y_number.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_string_three-byte-utf-8.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_string_reservedCharacterInUTF-8_U+1BFFF.json,OK
yasjf4j-klaxon,correct,y_string_unicode_escaped_double_quote.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_string_utf8.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,roundtrip13.json,OK
yasjf4j-klaxon,correct,y_string_escaped_control_character.json,OK
yasjf4j-klaxon,correct,org-json-pass2.json,OK
yasjf4j-klaxon,correct,y_number_negative_int.json,OK
yasjf4j-klaxon,correct,y_array_empty.json,OK
yasjf4j-klaxon,correct,y_array_ending_with_newline.json,OK
yasjf4j-klaxon,correct,pass01.json,PRINT_EXCEPTION
yasjf4j-klaxon,correct,roundtrip04.json,OK
yasjf4j-klaxon,correct,y_object_with_newlines.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_string_comments.json,OK
yasjf4j-klaxon,correct,y_string_unicode_U+FFFE_nonchar.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_number_simple_int.json,OK
yasjf4j-klaxon,correct,y_string_two-byte-utf-8.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,three-byte-utf-8.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,roundtrip22.json,OK
yasjf4j-klaxon,correct,roundtrip26.json,OK
yasjf4j-klaxon,correct,y_string_with_del_character.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,true.json,OK
yasjf4j-klaxon,correct,pass02.json,OK
yasjf4j-klaxon,correct,y_number_after_space.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_number_double_close_to_zero.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_array_with_trailing_space.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_structure_lonely_negative_real.json,PARSE_EXCEPTION
yasjf4j-klaxon,correct,two-byte-utf-8.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_structure_lonely_false.json,PARSE_EXCEPTION
yasjf4j-klaxon,correct,y_object_extreme_numbers.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_string_in_array_with_leading_space.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_number_negative_zero.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,y_string_last_surrogates_1_and_2.json,EQUIVALENT_OBJECT
yasjf4j-klaxon,correct,roundtrip19.json,OK
yasjf4j-klaxon,correct,roundtrip16.json,OK
yasjf4j-klaxon,correct,y_number_0e1.json,EQUIVALENT_OBJECT
