Parser,Category,File,Result
yasjf4j-jsonutil,correct,y_string_u+2029_par_sep.json,EQUIVALENT_OBJECT
yasjf4j-jsonutil,correct,simple-int-123.json,OK
yasjf4j-jsonutil,correct,real-subnormal-number.json,OK
yasjf4j-jsonutil,correct,roundtrip09.json,OK
yasjf4j-jsonutil,correct,string-escapes.json,OK
yasjf4j-jsonutil,correct,utf-8-string.json,OK
yasjf4j-jsonutil,correct,citm_catalog.json,PRINT_EXCEPTION
yasjf4j-jsonutil,correct,y_structure_lonely_true.json,PARSE_EXCEPTION
yasjf4j-jsonutil,correct,y_string_one-byte-utf-8.json,EQUIVALENT_OBJECT
yasjf4j-jsonutil,correct,y_string_unicode_2.json,OK
yasjf4j-jsonutil,correct,y_string_unicode_U+200B_ZERO_WIDTH_SPACE.json,EQUIVALENT_OBJECT
yasjf4j-jsonutil,correct,roundtrip06.json,OK
yasjf4j-jsonutil,correct,y_string_escaped_noncharacter.json,EQUIVALENT_OBJECT
yasjf4j-jsonutil,correct,y_structure_lonely_null.json,PARSE_EXCEPTION
yasjf4j-jsonutil,correct,roundtrip23.json,OK
yasjf4j-jsonutil,correct,roundtrip12.json,OK
yasjf4j-jsonutil,correct,simple-int-0.json,OK
yasjf4j-jsonutil,correct,y_string_unicodeEscapedBackslash.json,EQUIVALENT_OBJECT
yasjf4j-jsonutil,correct,y_string_backslash_and_u_escaped_zero.json,OK
yasjf4j-jsonutil,correct,y_object_basic.json,OK
yasjf4j-jsonutil,correct,y_string_in_array.json,OK
yasjf4j-jsonutil,correct,y_string_nonCharacterInUTF-8_U+FFFF.json,OK
yasjf4j-jsonutil,correct,y_array_arraysWithSpaces.json,EQUIVALENT_OBJECT
yasjf4j-jsonutil,correct,y_string_space.json,PARSE_EXCEPTION
yasjf4j-jsonutil,correct,y_number.json,PARSE_EXCEPTION
yasjf4j-jsonutil,correct,y_string_three-byte-utf-8.json,EQUIVALENT_OBJECT
yasjf4j-jsonutil,correct,y_string_reservedCharacterInUTF-8_U+1BFFF.json,OK
yasjf4j-jsonutil,correct,y_string_unicode_escaped_double_quote.json,EQUIVALENT_OBJECT
yasjf4j-jsonutil,correct,y_string_utf8.json,OK
yasjf4j-jsonutil,correct,roundtrip13.json,OK
yasjf4j-jsonutil,correct,y_string_escaped_control_character.json,OK
yasjf4j-jsonutil,correct,org-json-pass2.json,OK
yasjf4j-jsonutil,correct,y_number_negative_int.json,OK
yasjf4j-jsonutil,correct,y_array_empty.json,OK
yasjf4j-jsonutil,correct,y_array_ending_with_newline.json,OK
yasjf4j-jsonutil,correct,pass01.json,PARSE_EXCEPTION
yasjf4j-jsonutil,correct,roundtrip04.json,OK
yasjf4j-jsonutil,correct,y_object_with_newlines.json,EQUIVALENT_OBJECT
yasjf4j-jsonutil,correct,y_string_comments.json,EQUIVALENT_OBJECT
yasjf4j-jsonutil,correct,y_string_unicode_U+FFFE_nonchar.json,EQUIVALENT_OBJECT
yasjf4j-jsonutil,correct,y_number_simple_int.json,OK
yasjf4j-jsonutil,correct,y_string_two-byte-utf-8.json,EQUIVALENT_OBJECT
yasjf4j-jsonutil,correct,three-byte-utf-8.json,EQUIVALENT_OBJECT
yasjf4j-jsonutil,correct,roundtrip22.json,OK
yasjf4j-jsonutil,correct,roundtrip26.json,OK
yasjf4j-jsonutil,correct,y_string_with_del_character.json,OK
yasjf4j-jsonutil,correct,true.json,OK
yasjf4j-jsonutil,correct,pass02.json,OK
yasjf4j-jsonutil,correct,y_number_after_space.json,EQUIVALENT_OBJECT
yasjf4j-jsonutil,correct,y_number_double_close_to_zero.json,EQUIVALENT_OBJECT
yasjf4j-jsonutil,correct,y_array_with_trailing_space.json,EQUIVALENT_OBJECT
yasjf4j-jsonutil,correct,y_structure_lonely_negative_real.json,PARSE_EXCEPTION
yasjf4j-jsonutil,correct,two-byte-utf-8.json,EQUIVALENT_OBJECT
yasjf4j-jsonutil,correct,y_structure_lonely_false.json,PARSE_EXCEPTION
yasjf4j-jsonutil,correct,y_object_extreme_numbers.json,EQUIVALENT_OBJECT
yasjf4j-jsonutil,correct,y_string_in_array_with_leading_space.json,EQUIVALENT_OBJECT
yasjf4j-jsonutil,correct,y_number_negative_zero.json,EQUIVALENT_OBJECT
yasjf4j-jsonutil,correct,y_string_last_surrogates_1_and_2.json,EQUIVALENT_OBJECT
yasjf4j-jsonutil,correct,roundtrip19.json,OK
yasjf4j-jsonutil,correct,roundtrip16.json,OK
yasjf4j-jsonutil,correct,y_number_0e1.json,PARSE_EXCEPTION
